ID Caso	ID Caso Relacionado	Año	Mes	Día	Código DANE de Municipio	Municipio	Departamento	Región	Modalidad	Presunto Responsable	Descripción Presunto Responsable	Abandono o Despojo Forzado de Tierras	Amenaza o Intimidación	Ataque Contra Misión Médica	Confinamiento o Restricción a la Movilidad	Desplazamiento Forzado	Extorsión	Lesionados Civiles	Pillaje	Tortura	Violencia Basada en Género	Otro Hecho Simultáneo	Total de Víctimas del Caso	Forma de Vinculación	Tipo de Vinculación	Latitud	Longitud
307330		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307331		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	UTILIZACIÓN	3.1257521	-73.75116676
307332		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	3.1257521	-73.75116676
307333		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307334		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307335		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307336		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307337		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	3.1257521	-73.75116676
307338		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307339		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307340		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307341		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307342		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307343		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	3.1257521	-73.75116676
307344		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307345		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307346		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307347		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307348		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307349		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307350		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307351		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307352		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307353		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307354		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	3.1257521	-73.75116676
307355		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307356		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307357		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	UTILIZACIÓN	3.1257521	-73.75116676
307358		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307359		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307360		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307361		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307362		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307363		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307364		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307365		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307366		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	3.1257521	-73.75116676
307367		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307368		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307369		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307370		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307371		0000	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.1257521	-73.75116676
307373		1999	00	00	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	INDIVIDUAL	RECLUTAMIENTO	2.975750379	-73.67469375
307374		2010	02	02	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	INDIVIDUAL	SIN INFORMACIÓN	2.93631805	-73.82983833
307381		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	EJÉRCITO REVOLUCIONARIO POPULAR ANTITERRORISTA COLOMBIANO (ERPAC)	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	3.701879876	-73.69561782
307382		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	EJÉRCITO REVOLUCIONARIO POPULAR ANTITERRORISTA COLOMBIANO (ERPAC)	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	3.701879876	-73.69561782
307383		2000	12	27	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307384		2002	05	01	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	0	0	0	0	0	0	0	0			1	INDIVIDUAL	SIN INFORMACIÓN	3.701879876	-73.69561782
307385		2002	08	17	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	DESCONOCIDA	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307386		2003	06	27	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	GRUPO PARAMILITAR	AUTODEFENSAS CAMPESINAS DE META Y VICHADA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307387		2004	01	27	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	DESCONOCIDA	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307389		2004	03	25	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307390		2004	05	04	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	DESCONOCIDA	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307391		2004	05	07	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	DESCONOCIDA	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307392		2004	12	18	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	DESCONOCIDA	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307393		2005	01	01	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	DESCONOCIDA	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307394		2005	02	09	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	DESCONOCIDA	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307395		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	DESCONOCIDA	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	0	0	0	0	0	0	0	0			3	MÚLTIPLE	SIN INFORMACIÓN	3.701879876	-73.69561782
307398		2008	03	06	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307399		2009	02	01	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	EJÉRCITO REVOLUCIONARIO POPULAR ANTITERRORISTA COLOMBIANO (ERPAC)	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307400		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307401		2014	04	28	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307402		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307403		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307404		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307405		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307406		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307407		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307408		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307409		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307410		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307411		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307412		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	3.701879876	-73.69561782
307413		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307414		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	3.701879876	-73.69561782
307415		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307416		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	3.701879876	-73.69561782
307417		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307418		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307419		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307420		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307421		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307422		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307423		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307424		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307425		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307426		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307427		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307428		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	3.701879876	-73.69561782
307429		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307430		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307431		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307432		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307433		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	3.701879876	-73.69561782
307434		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307435		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307436		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307437		0000	00	00	50689	SAN MARTIN	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.701879876	-73.69561782
307438		2001	06	00	05400	LA UNION	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	GRUPO PARAMILITAR	AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	5.973868218	-75.3608659
307439		2004	10	14	50686	SAN JUANITO	META	PIEDEMONTE LLANERO	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	4.458180005	-73.67669903
307440		0000	00	00	50686	SAN JUANITO	META	PIEDEMONTE LLANERO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	4.458180005	-73.67669903
307442		0000	00	00	50683	SAN JUAN DE ARAMA	META	ARIARI GUAYABERO	DESCONOCIDA	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.373727874	-73.87583154
307443		0000	00	00	50683	SAN JUAN DE ARAMA	META	ARIARI GUAYABERO	DESCONOCIDA	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.373727874	-73.87583154
307444		0000	00	00	50683	SAN JUAN DE ARAMA	META	ARIARI GUAYABERO	DESCONOCIDA	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.373727874	-73.87583154
307445		1995	08	28	50683	SAN JUAN DE ARAMA	META	ARIARI GUAYABERO	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.373727874	-73.87583154
307446		2000	05	03	50683	SAN JUAN DE ARAMA	META	ARIARI GUAYABERO	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.373727874	-73.87583154
