ID Caso	ID Caso Relacionado	Año	Mes	Día	Código DANE de Municipio	Municipio	Departamento	Región	Grupo Armado 1	Descripción Grupo Armado 1	Grupo Armado 2	Descripción Grupo Armado 2	Grupo Armado 3	Descripción Grupo Armado 3	Abandono o Despojo Forzado de Tierras	Amenaza o Intimidación	Ataque Contra Misión Médica	Confinamiento o Restricción a la Movilidad	Desplazamiento Forzado	Extorsión	Lesionados Civiles	Pillaje	Tortura	Violencia Basada en Género	Otro Hecho Simultáneo	Grupo al que Pertenecen los Capturados	Capturados	Escudo Humano	Lesionados Combatientes	Militares	Policías	Otras Fuerzas Armadas Estatales	Agentes del Estado Sin Información	Total Agentes del Estado	Guerrilleros	Paramilitares	Grupos Posdesmovilización	Combatientes Sin Información	Otros Grupos Armados Organizados	Total Combatientes de Grupos Armados Organizados	Total Combatientes	Personas Sin Información	Total Civiles	Ventaja Militar	Total de Víctimas del Caso	Latitud	Longitud
35002	CR002034	2001	12	12	19355	INZA	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	3	0	0	3	0	0	0	0	0	0	3	0	0	GRUPOS ARMADOS ORGANIZADOS	3	2.549182984	-76.06350272
35004	CR018379	2002	01	13	52019	ALBAN	NARIÑO	NORTE DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC	GUERRILLA	ELN	0	0	1	1	1	0	0	1	9				0	0	0	0	9	0	0	9	0	0	0	0	0	0	9	0	1	GRUPOS ARMADOS ORGANIZADOS	10	1.474978015	-77.08071233
35006	CR002036	2002	01	25	73461	MURILLO	TOLIMA	NORTE DEL TOLIMA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	2	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	4.875071014	-75.17078682
35007	CR018382	2002	02	25	15047	AQUITANIA	BOYACA	ORIENTE DE BOYACA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	1	1	0				0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	GRUPOS ARMADOS ORGANIZADOS	2	5.518603543	-72.88398481
35009	CR048736	2002	02	28	52287	FUNES	NARIÑO	SUR DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	4	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	GRUPOS ARMADOS ORGANIZADOS	2	1.001135181	-77.4489786
35011	CR008309	2002	03	16	73861	VENADILLO	TOLIMA	NORTE DEL TOLIMA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	2	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	4.717966594	-74.92917085
35012	CR007138	2002	04	15	52378	LA CRUZ	NARIÑO	NORTE DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SIN INFORMACIÓN	0	1.601339314	-76.97053174
35013	CR002042	2002	04	15	52203	COLON	NARIÑO	NORTE DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	3	0	1	0	0	1	0	0	0	0	0	0	1	0	0	GRUPOS ARMADOS ORGANIZADOS	1	1.643874303	-77.01977704
35014	CR002043	2002	05	15	05197	COCORNA	ANTIOQUIA	ORIENTE ANTIOQUEÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	1	0	0	1	0	0				0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	GRUPOS ARMADOS ORGANIZADOS	1	6.058306335	-75.18548101
35015		2002	05	25	54810	TIBU	NORTE DE SANTANDER	CATATUMBO	DESCONOCIDO	NO APLICA	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	GRUPOS ARMADOS ORGANIZADOS	1	8.998278492	-72.89972106
35016	CR016014	2002	06	10	52560	POTOSI	NARIÑO	SUR DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	0.806340417	-77.57279178
35018	CR002083	2002	07	10	41503	OPORAPA	HUILA	SUR DEL HUILA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	NINGUNO	2	2.025054002	-75.99517781
35022	CR018393	2002	07	29	52224	CUASPUD CARLOSAMA	NARIÑO	SUR DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	1	0	0	1	8	0	0	0	0	8	9	0	1	GRUPOS ARMADOS ORGANIZADOS	10	0.862978103	-77.72894683
35023	CR002050	2002	07	29	52390	LA TOLA	NARIÑO	ANDEN PACIFICO SUR	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	2	1	0				0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	GRUPOS ARMADOS ORGANIZADOS	4	2.398212191	-78.19039205
35024	CR002051	2002	08	08	18460	MILAN	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	1.290427202	-75.50696203
35027	CR002053	2002	10	29	13212	CORDOBA	BOLIVAR	MONTES DE MARIA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	9.586907918	-74.82746263
35028	CR046872	2002	11	02	73152	CASABIANCA	TOLIMA	NORTE DEL TOLIMA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	5	1	0				0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	5.078464508	-75.12096615
35033	CR021198	2003	07	11	52678	SAMANIEGO	NARIÑO	OCCIDENTE DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	5	0	0				0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	GRUPOS ARMADOS ORGANIZADOS	4	1.335351879	-77.59445713
35034	CR014022	2003	07	11	52678	SAMANIEGO	NARIÑO	OCCIDENTE DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	5	0	0				0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	GRUPOS ARMADOS ORGANIZADOS	4	1.335351879	-77.59445713
35036	CR011018	2005	04	13	52699	SANTACRUZ	NARIÑO	OCCIDENTE DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC/ELN			0	0	0	0	0	0	0	0	0				0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	GRUPOS ARMADOS ORGANIZADOS	2	1.221985919	-77.67702224
35037	CR005010	2005	04	14	19821	TORIBIO	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	13	0	0				0	0	8	0	2	0	0	2	0	0	0	0	0	0	2	0	1	GRUPOS ARMADOS ORGANIZADOS	3	2.951450409	-76.27112721
35038	CR014024	2005	06	14	52678	SAMANIEGO	NARIÑO	OCCIDENTE DE NARIÑO	AGENTE DEL ESTADO	EJÉRCITO NACIONAL - POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SIN INFORMACIÓN	0	1.335351879	-77.59445713
35039	CR005011	2005	07	03	19137	CALDONO	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	2.798130826	-76.48444786
35040		2005	09	02	27745	SIPI	CHOCO	VALLE DE SAN JUAN	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC/ELN			0	0	1	0	0	0	0	0	0				0	0	10	0	5	0	0	5	0	0	0	0	0	0	5	0	0	GRUPOS ARMADOS ORGANIZADOS	10	4.651204152	-76.64440389
35041	CR018926	2005	12	27	27745	SIPI	CHOCO	VALLE DE SAN JUAN	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC/ELN			0	0	0	0	0	0	0	0	0				0	0	12	0	5	0	0	5	0	0	0	0	0	0	5	0	0	GRUPOS ARMADOS ORGANIZADOS	10	4.651204152	-76.64440389
35043	CR018129	2006	03	04	17446	MARULANDA	CALDAS	EJE CAFETERO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	8	0	0				0	0	3	0	1	0	0	1	1	0	0	0	0	1	2	0	2	GRUPOS ARMADOS ORGANIZADOS	4	5.284330464	-75.25940253
35045		2007	05	14	73001	IBAGUE	TOLIMA	NORTE DEL TOLIMA	AGENTE DEL ESTADO	EJÉRCITO NACIONAL - POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	5	0	0				0	0	5	1	0	0	0	1	1	0	0	0	0	1	2	0	0	GRUPOS ARMADOS ORGANIZADOS	4	4.439608991	-75.19371478
35046	CR048087	2010	03	20	41801	TERUEL	HUILA	CENTRO DEL HUILA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SIN INFORMACIÓN	0	2.740968416	-75.56703425
35048		2012	02	00	52520	FRANCISCO PIZARRO	NARIÑO	ANDEN PACIFICO SUR	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	67	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	GRUPOS ARMADOS ORGANIZADOS	14	2.040809056	-78.65818187
35049	CR012021	2012	03	03	19809	TIMBIQUI	CAUCA	ANDEN PACIFICO SUR	AGENTE DEL ESTADO	EJÉRCITO NACIONAL - POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	2.777413702	-77.66756524
35050	CR047784	2012	07	05	19821	TORIBIO	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	AGENTE DEL ESTADO	EJÉRCITO NACIONAL	GUERRILLA	FARC	0	1	0	1	1	0	2	0	0				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	2.951450409	-76.27112721
35051		2012	07	25	19050	ARGELIA	CAUCA	PATIA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SIN INFORMACIÓN	0	2.331034222	-77.23528154
35052	CR047788	2012	09	01	19075	BALBOA	CAUCA	PATIA	AGENTE DEL ESTADO	EJÉRCITO NACIONAL	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC	0	1	0	0	0	0	2	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	2.040478768	-77.21589814
35053	CR011026	2013	01	23	19050	ARGELIA	CAUCA	PATIA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	7	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	2.256754909	-77.24945028
35054		2013	02	05	19142	CALOTO	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	EJÉRCITO NACIONAL	GUERRILLA	FARC			0	0	0	0	1	0	3	0	0				0	0	2	1	0	0	0	1	0	0	0	0	0	0	1	0	1	GRUPOS ARMADOS ORGANIZADOS	2	3.0650044	-76.35354503
35055	CR011041	2013	03	02	27001	QUIBDO	CHOCO	ATRATO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NINGUNO	0	5.7442659	-76.53997536
35056	CR011032	2012	12	31	19050	ARGELIA	CAUCA	PATIA	AGENTE DEL ESTADO	EJÉRCITO NACIONAL - POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NINGUNO	0	2.256754909	-77.24945028
35057	CR014135	2014	04	30	54670	SAN CALIXTO	NORTE DE SANTANDER	CATATUMBO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	NO IDENTIFICADA			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	8.40015189	-73.20605269
395195		2000	07	14	73622	RONCESVALLES	TOLIMA	SUR DEL TOLIMA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC	DESCONOCIDO	NO APLICA	0	0	0	0	1	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	4.01159776	-75.60600233
395353	CR2017395353	2002	12	12	52227	CUMBAL	NARIÑO	SUR DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC	GUERRILLA	FARC	0	0	0	0	0	0	2	1	0				0	0	0	0	4	0	0	4	0	0	0	0	0	0	4	0	1	GRUPOS ARMADOS ORGANIZADOS	5	0.906185361	-77.79227662
396324	CR044192	0000	00	00	13473	MORALES	BOLIVAR	MAGDALENA MEDIO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	0	1	0				0	0	2	0	2	0	0	2	0	0	0	0	0	0	2	0	0	GRUPOS ARMADOS ORGANIZADOS	2	8.276306771	-73.86814048
396405		1973	01	26	05665	SAN PEDRO DE URABA	ANTIOQUIA	URABA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	4	5	0	0	0	5	0	0	0	0	0	0	5	0	0	GRUPOS ARMADOS ORGANIZADOS	5	8.276886664	-76.38057789
396438	CR007246	1975	04	10	18592	PUERTO RICO	CAQUETA	CAGUAN	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	0	0	2	0	0	2	0	0	0	0	0	0	2	0	0	GRUPOS ARMADOS ORGANIZADOS	2	1.908935073	-75.15748874
396440		1975	06	20	05480	MUTATA	ANTIOQUIA	URABA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	1				0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	2	GRUPOS ARMADOS ORGANIZADOS	3	7.242875057	-76.4358754
396452	CR023049	1977	02	14	50350	LA MACARENA	META	ARIARI GUAYABERO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	4	0	1	0	0	1	1	0	0	0	0	1	2	0	0	GRUPOS ARMADOS ORGANIZADOS	2	2.17821427	-73.78706882
396531		1986	09	03	05086	BELMIRA	ANTIOQUIA	NORTE DE ANTIOQUIA	GUERRILLA	OTRA	DESCONOCIDO	NO APLICA			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	3	0	0	0	0	3	3	0	0	SIN INFORMACIÓN	3	6.606159502	-75.66737413
396556		1987	04	16	05361	ITUANGO	ANTIOQUIA	NORTE DE ANTIOQUIA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	EPL			0	0	0	0	0	0	0	1	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	7.17162903	-75.76467317
396559		1987	07	08	70265	GUARANDA	SUCRE	LA MOJANA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	EPL			0	0	0	0	0	0	0	0	0				0	0	0	0	6	0	0	6	3	0	0	0	0	3	9	0	0	GRUPOS ARMADOS ORGANIZADOS	9	8.464847043	-74.53834542
396603	CR000056	1989	11	09	27413	LLORO	CHOCO	ATRATO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	2	0	0				0	0	5	0	1	0	0	1	0	0	0	0	0	0	1	0	0	GRUPOS ARMADOS ORGANIZADOS	1	5.498150801	-76.54521063
396606	CR016500	1989	12	15	05647	SAN ANDRES DE CUERQUIA	ANTIOQUIA	NORTE DE ANTIOQUIA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC/EPL			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NINGUNO	0	6.916808512	-75.67473253
396648		1990	12	07	17174	CHINCHINA	CALDAS	EJE CAFETERO	GUERRILLA	NO IDENTIFICADA	GRUPO ARMADO NO IDENTIFICADO	NO APLICA			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	NINGUNO	1	4.985812862	-75.60748073
396657	CR003079	1991	07	08	05842	URAMITA	ANTIOQUIA	OCCIDENTE ANTIOQUEÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	1	0	0				0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	0	1	GRUPOS ARMADOS ORGANIZADOS	2	6.898494111	-76.17340916
396681	CR042211	1992	08	18	70124	CAIMITO	SUCRE	LA MOJANA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	0	0	0				0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	GRUPOS ARMADOS ORGANIZADOS	2	8.789323934	-75.11714082
396741	CR003107	1994	08	07	18150	CARTAGENA DEL CHAIRA	CAQUETA	CAGUAN	AGENTE DEL ESTADO	EJÉRCITO NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	4	0	0				0	0	0	0	5	0	0	5	0	0	0	0	0	0	5	0	0	GRUPOS ARMADOS ORGANIZADOS	5	1.335134955	-74.84719837
396742	CR021072	1994	08	08	41660	SALADOBLANCO	HUILA	SUR DEL HUILA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	1.992494881	-76.04414126
396768	CR021142	1995	11	29	15296	GAMEZA	BOYACA	ALTIPLANO CUNDIBOYACENSE	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	GRUPOS ARMADOS ORGANIZADOS	1	5.802337805	-72.80552935
396773	CR021146	1996	01	22	19517	PAEZ	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC	GUERRILLA	FARC	0	0	0	0	0	0	2	1	0				0	0	0	1	1	0	0	2	0	0	0	0	0	0	2	0	0	GRUPOS ARMADOS ORGANIZADOS	2	2.641366768	-75.97196451
396850		1998	07	01	95025	EL RETORNO	GUAVIARE	ARIARI GUAYABERO	AGENTE DEL ESTADO	EJÉRCITO NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	5	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	NINGUNO	2	2.330161549	-72.62718599
396859	CR018531	1998	10	14	52019	ALBAN	NARIÑO	NORTE DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	4	1	0				0	0	2	0	2	0	0	2	0	0	0	0	0	0	2	0	1	GRUPOS ARMADOS ORGANIZADOS	3	1.474978015	-77.08071233
396881	CR018348	1999	06	09	15248	EL ESPINO	BOYACA	ALTIPLANO CUNDIBOYACENSE	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	3	1	0				0	0	5	0	14	0	0	14	0	0	0	0	0	0	14	0	1	GRUPOS ARMADOS ORGANIZADOS	15	6.483027406	-72.49700735
396895	CR008010	1999	07	23	76122	CAICEDONIA	VALLE DEL CAUCA	CENTRO DEL VALLE	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	13	1	0				0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	GRUPOS ARMADOS ORGANIZADOS	1	4.334609695	-75.83031805
396898		1999	08	27	52019	ALBAN	NARIÑO	NORTE DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC	GUERRILLA	ELN	0	0	0	0	0	0	20	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	GRUPOS ARMADOS ORGANIZADOS	4	1.474978015	-77.08071233
396919	CR008013	1999	12	02	19100	BOLIVAR	CAUCA	PATIA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NINGUNO	0	1.837416404	-76.96631204
396924	CR018357	1999	12	11	05660	SAN LUIS	ANTIOQUIA	ORIENTE ANTIOQUEÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	4	0	8	0	0	8	1	0	0	0	0	1	9	0	2	GRUPOS ARMADOS ORGANIZADOS	11	6.042983285	-74.993641
396933	CR008026	2000	01	11	52560	POTOSI	NARIÑO	SUR DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	4	0	1	0	0	1	0	0	0	0	0	0	1	0	0	GRUPOS ARMADOS ORGANIZADOS	1	0.806340417	-77.57279178
396943	CR007149	2000	02	14	50251	EL CASTILLO	META	ARIARI GUAYABERO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	3.563834019	-73.79401276
396977	CR008059	2000	06	16	19517	PAEZ	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SIN INFORMACIÓN	0	2.641366768	-75.97196451
396980	CR012152	2000	06	26	41020	ALGECIRAS	HUILA	CENTRO DEL HUILA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	2	0	0				0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	SIN INFORMACIÓN	2	2.522447597	-75.31537288
396991	CR018363	2000	07	27	52693	SAN PABLO	NARIÑO	NORTE DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	GRUPOS ARMADOS ORGANIZADOS	2	1.669426894	-77.01392439
396998	CR021155	2000	08	29	54377	LABATECA	NORTE DE SANTANDER	SURORIENTE DE NORTE DE SANTANDER	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	4	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	GRUPOS ARMADOS ORGANIZADOS	5	7.298339256	-72.49587415
397003	CR007102	2000	08	29	76520	PALMIRA	VALLE DEL CAUCA	SUR DEL VALLE	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	1	0	0				0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	2	GRUPOS ARMADOS ORGANIZADOS	3	3.532349153	-76.29858255
397004	CR008080	2000	08	29	76520	PALMIRA	VALLE DEL CAUCA	SUR DEL VALLE	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	"DISIDENCIA M19 ""JAIME BATEMAN CAYÓN"""			0	0	0	0	0	0	2	0	0				0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	3.532349153	-76.29858255
397006	CR000204	2000	08	30	19455	MIRANDA	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	5	0	0				0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	0	0	GRUPOS ARMADOS ORGANIZADOS	2	3.253095405	-76.22886987
397010	CR007104	2000	09	01	19142	CALOTO	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	1	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FUERZAS ARMADAS ESTATALES	0	3.034070778	-76.40848704
397011	CR007105	2000	09	01	19807	TIMBIO	CAUCA	MACIZO COLOMBIANO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SIN INFORMACIÓN	0	2.349976425	-76.68423879
397025	CR018368	2000	10	18	27073	BAGADO	CHOCO	ATRATO	AGENTE DEL ESTADO	EJÉRCITO NACIONAL - POLICÍA NACIONAL	GUERRILLA	ERG	GUERRILLA	FARC/ELN	1	1	0	1	1	0	3	1	0				0	1	0	0	5	0	0	5	0	0	0	0	0	0	5	0	0	GRUPOS ARMADOS ORGANIZADOS	5	5.41055496	-76.41529299
397027	CR007161	2000	10	22	81794	TAME	ARAUCA	SARARE	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	9	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	6.449379486	-71.75861086
397038		2000	11	18	52678	SAMANIEGO	NARIÑO	OCCIDENTE DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NINGUNO	0	1.335351879	-77.59445713
