ID Caso	ID Caso Relacionado	Año	Mes	Día	Código DANE de Municipio	Municipio	Departamento	Región	Modalidad	Presunto Responsable	Descripción Presunto Responsable	Abandono o Despojo Forzado de Tierras	Amenaza o Intimidación	Ataque Contra Misión Médica	Confinamiento o Restricción a la Movilidad	Desplazamiento Forzado	Extorsión	Lesionados Civiles	Pillaje	Tortura	Violencia Basada en Género	Otro Hecho Simultáneo	Total de Víctimas del Caso	Tipo de Armas	Latitud	Longitud
374486		2014	09	25	73411	LIBANO	TOLIMA	NORTE DEL TOLIMA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	4.923442374	-75.06342093
374487		2014	09	29	52565	PROVIDENCIA	NARIÑO	CENTRO OCCIDENTE DE NARIÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.237691504	-77.59659215
374488		2014	09	29	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.80711725	-78.76385415
374489		2014	09	29	52565	PROVIDENCIA	NARIÑO	CENTRO OCCIDENTE DE NARIÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.237691504	-77.59659215
374490		2014	09	29	54001	CUCUTA	NORTE DE SANTANDER	AREA METROPOLITANA DE CUCUTA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.905306295	-72.5082562
374491		2014	09	30	47001	SANTA MARTA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	11.2294335	-74.19089412
374492		2014	09	30	27430	MEDIO BAUDO	CHOCO	LITORAL PACIFICO	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	5.193563954	-76.94960604
374493		2014	10	01	52079	BARBACOAS	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.670345194	-78.13989493
374494		2014	10	01	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.80711725	-78.76385415
374495		2014	10	01	44001	RIOHACHA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.52875138	-72.91148891
374496		2014	10	01	44001	RIOHACHA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.52875138	-72.91148891
374497		2014	10	01	19001	POPAYAN	CAUCA	MACIZO COLOMBIANO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.482503391	-76.57406468
374498		2014	10	03	41006	ACEVEDO	HUILA	SUR DEL HUILA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.805263228	-75.88853156
374499		2014	10	04	05837	TURBO	ANTIOQUIA	URABA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.089116411	-76.72915844
374500		2014	10	05	27580	RIO IRO	CHOCO	VALLE DE SAN JUAN	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.186299794	-76.47292479
374501		2014	10	05	86320	ORITO	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	0.663816899	-76.87302769
374502		2014	10	06	23417	LORICA	CORDOBA	NORTE DE CORDOBA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	9.240855143	-75.8159954
374503		2014	10	07	15507	OTANCHE	BOYACA	ALTIPLANO CUNDIBOYACENSE	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.657535713	-74.18096474
374504		2014	10	07	52250	EL CHARCO	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.477550593	-78.109849
374505		2014	10	07	44001	RIOHACHA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	11.52875138	-72.91148891
374507		2014	10	08	76377	LA CUMBRE	VALLE DEL CAUCA	SUR DEL VALLE	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	3.649447161	-76.56793222
374508		2014	10	08	47001	SANTA MARTA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2294335	-74.19089412
374509		2014	10	11	54261	EL ZULIA	NORTE DE SANTANDER	AREA METROPOLITANA DE CUCUTA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	7.938229487	-72.60466818
374510		2014	10	12	54800	TEORAMA	NORTE DE SANTANDER	CATATUMBO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.436377338	-73.28740929
374511		2014	10	12	44090	DIBULLA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	11.2715694	-73.30761979
374512		2014	10	13	18247	EL DONCELLO	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.679872476	-75.28356287
374513		2014	10	16	27495	NUQUI	CHOCO	LITORAL PACIFICO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.711957236	-77.26290346
374514		2014	10	17	44430	MAICAO	LA GUAJIRA	ALTA GUAJIRA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	11.37832678	-72.24190502
374515		2014	10	17	27495	NUQUI	CHOCO	LITORAL PACIFICO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.711957236	-77.26290346
374516		2014	10	18	52079	BARBACOAS	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.670345194	-78.13989493
374517		2014	10	19	18247	EL DONCELLO	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	INTERCEPTACIÓN	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	1	4			3	ARMA DE FUEGO - OBJETO CONTUNDENTE	1.679872476	-75.28356287
374520		2014	10	19	44001	RIOHACHA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.52875138	-72.91148891
374521		2014	10	20	91001	LETICIA	AMAZONAS	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	-4.199836935	-69.94142671
374522		2014	10	20	47288	FUNDACION	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	10.5140924	-74.19134346
374523		2014	10	20	44001	RIOHACHA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	11.52875138	-72.91148891
374524		2014	10	20	99773	CUMARIBO	VICHADA	ALTILLANURA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	4.446352174	-69.79553294
374525		2014	10	20	73124	CAJAMARCA	TOLIMA	NORTE DEL TOLIMA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	4.436672762	-75.43548526
374526		2014	10	20	85440	VILLANUEVA	CASANARE	PIEDEMONTE LLANERO	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	4.609799108	-72.92746843
374527		2014	10	21	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
374528		2014	10	21	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
374529		2014	10	21	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
374530		2014	10	23	19513	PADILLA	CAUCA	NORTE DEL CAUCA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	3.220853836	-76.31329089
374531		2014	10	23	44001	RIOHACHA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	11.52875138	-72.91148891
374532		2014	10	24	44090	DIBULLA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2715694	-73.30761979
374533		2014	10	24	44090	DIBULLA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2715694	-73.30761979
374534		2014	10	25	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
374535		2014	10	26	52233	CUMBITARA	NARIÑO	PATIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.646845971	-77.57814673
374536		2014	10	28	18753	SAN VICENTE DEL CAGUAN	CAQUETA	CAGUAN	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	2.119786131	-74.76734058
374537		2014	10	28	23001	MONTERIA	CORDOBA	ALTO SINU Y SAN JORGE	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.745132591	-75.87557791
374538		2014	10	28	54001	CUCUTA	NORTE DE SANTANDER	AREA METROPOLITANA DE CUCUTA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.905306295	-72.5082562
374539		2014	10	28	47001	SANTA MARTA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2294335	-74.19089412
374540		2014	10	28	47001	SANTA MARTA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2294335	-74.19089412
374541		2014	10	29	76001	CALI	VALLE DEL CAUCA	SUR DEL VALLE	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	3.414414305	-76.52156515
374542		2014	10	30	52079	BARBACOAS	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.670345194	-78.13989493
374543		2014	10	30	23815	TUCHIN	CORDOBA	NORTE DE CORDOBA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	9.186965875	-75.55445092
374544		2014	10	31	52260	EL TAMBO	NARIÑO	CENTRO DE NARIÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.407643422	-77.39020466
374545		2014	11	01	81794	TAME	ARAUCA	SARARE	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.449379486	-71.75861086
374546		2014	11	02	41396	LA PLATA	HUILA	SUR DEL HUILA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.389646694	-75.89145131
374547		2014	11	03	52079	BARBACOAS	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.670345194	-78.13989493
374548		2014	11	03	52079	BARBACOAS	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.670345194	-78.13989493
374549		2014	11	03	05604	REMEDIOS	ANTIOQUIA	NORDESTE ANTIOQUEÑO	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.026094053	-74.69594426
374550		2014	11	04	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.80711725	-78.76385415
374551		2014	11	05	52258	EL TABLON DE GOMEZ	NARIÑO	NORTE DE NARIÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.427054031	-77.09673083
374552		2014	11	07	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	1.80711725	-78.76385415
374553		2014	11	08	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.80711725	-78.76385415
374554		2014	11	10	44090	DIBULLA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2715694	-73.30761979
374555		2014	11	10	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
374556		2014	11	10	44090	DIBULLA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2715694	-73.30761979
374557		2014	11	10	47001	SANTA MARTA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2294335	-74.19089412
374558		2014	11	11	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
374559		2014	11	12	27077	BAJO BAUDO	CHOCO	LITORAL PACIFICO	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	4.954626672	-77.36540999
374560		2014	11	12	23807	TIERRALTA	CORDOBA	URABA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.170378684	-76.05969659
374561		2014	11	12	05001	MEDELLIN	ANTIOQUIA	VALLE DE ABURRA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	6.246715564	-75.58171333
374562		2014	11	13	73236	DOLORES	TOLIMA	SUR DEL TOLIMA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	3.539036003	-74.89684475
374563		2014	11	13	05736	SEGOVIA	ANTIOQUIA	NORDESTE ANTIOQUEÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.079639679	-74.70159107
374564		2014	11	14	17001	MANIZALES	CALDAS	EJE CAFETERO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.057688197	-75.49104898
374565		2014	11	15	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
374566		2014	11	15	18094	BELEN DE LOS ANDAQUIES	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.415786446	-75.87247395
374567		2014	11	15	44090	DIBULLA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	11.2715694	-73.30761979
374568		2014	11	16	19364	JAMBALO	CAUCA	NORTE DEL CAUCA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.777837347	-76.32387818
374569		2014	11	16	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
374570		2014	11	18	05837	TURBO	ANTIOQUIA	URABA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.089116411	-76.72915844
374571		2014	11	18	18150	CARTAGENA DEL CHAIRA	CAQUETA	CAGUAN	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.335134955	-74.84719837
374572		2014	11	19	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.80711725	-78.76385415
374573		2014	11	20	23466	MONTELIBANO	CORDOBA	ALTO SINU Y SAN JORGE	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.973777244	-75.41681813
374574		2014	11	20	52678	SAMANIEGO	NARIÑO	OCCIDENTE DE NARIÑO	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	1.335351879	-77.59445713
374575		2014	11	21	05045	APARTADO	ANTIOQUIA	URABA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	7.883417406	-76.62596065
374576		2014	11	21	68162	CERRITO	SANTANDER	PROVINCIA DE GARCIA ROVIRA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.844243582	-72.69234535
374577		2014	11	22	27430	MEDIO BAUDO	CHOCO	LITORAL PACIFICO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.193563954	-76.94960604
374578		2014	11	22	27491	NOVITA	CHOCO	VALLE DE SAN JUAN	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	4.956097009	-76.60711814
374579		2014	11	23	19698	SANTANDER DE QUILICHAO	CAUCA	NORTE DEL CAUCA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	3.016053901	-76.48537029
374580		2014	11	23	44090	DIBULLA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2715694	-73.30761979
374581		2014	11	23	44090	DIBULLA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2715694	-73.30761979
374582		2014	11	23	18610	SAN JOSE DEL FRAGUA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.33194848	-75.9735381
374583		2014	11	23	44090	DIBULLA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2715694	-73.30761979
374584		2014	11	25	54001	CUCUTA	NORTE DE SANTANDER	AREA METROPOLITANA DE CUCUTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.905306295	-72.5082562
374585		2014	11	25	23001	MONTERIA	CORDOBA	ALTO SINU Y SAN JORGE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.745132591	-75.87557791
374586		2014	11	26	19256	EL TAMBO	CAUCA	NORTE DEL CAUCA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.45137136	-76.81077225
374587		2014	11	27	52233	CUMBITARA	NARIÑO	PATIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.646845971	-77.57814673
374588		2014	11	27	44430	MAICAO	LA GUAJIRA	ALTA GUAJIRA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.37832678	-72.24190502
374589		2014	11	28	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
374590		2014	11	28	86568	PUERTO ASIS	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	0.505046722	-76.49727285
374591		2014	11	28	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
374592		2014	11	28	52233	CUMBITARA	NARIÑO	PATIA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	1.646845971	-77.57814673
374593		2014	11	28	52233	CUMBITARA	NARIÑO	PATIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.646845971	-77.57814673
374594		2014	11	29	50001	VILLAVICENCIO	META	PIEDEMONTE LLANERO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4.1238615	-73.62709204
374595		2014	11	30	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
374596		2014	12	01	13433	MAHATES	BOLIVAR	CANAL DEL DIQUE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	10.23325452	-75.19133659
374597		2014	12	01	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
374598		2014	12	01	18205	CURILLO	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.033473748	-75.91920435
374600		2014	12	01	13810	TIQUISIO	BOLIVAR	MAGDALENA MEDIO	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.557741117	-74.26354688
374601		2014	12	03	18610	SAN JOSE DEL FRAGUA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.33194848	-75.9735381
374602		2014	12	03	76364	JAMUNDI	VALLE DEL CAUCA	SUR DEL VALLE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	3.26227576	-76.54245873
374604		2014	12	04	44090	DIBULLA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2715694	-73.30761979
374605		2014	12	05	44001	RIOHACHA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	11.52875138	-72.91148891
374606		2014	12	08	27361	ISTMINA	CHOCO	VALLE DE SAN JUAN	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	5.153946496	-76.68518032
374607		2014	12	09	27135	EL CANTON DEL SAN PABLO	CHOCO	VALLE DE SAN JUAN	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.33533532	-76.72685005
374608		2014	12	11	05154	CAUCASIA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.977362333	-75.19829033
374609		2014	12	12	18610	SAN JOSE DEL FRAGUA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.33194848	-75.9735381
374610		2014	12	12	47551	PIVIJAY	MAGDALENA	CIENAGA GRANDE DE SANTA MARTA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	10.46069324	-74.61351795
374611		2014	12	13	52390	LA TOLA	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.398212191	-78.19039205
